planned_stops,planned_miles,planned_cases,planned_weight_lbs,planned_duration_min,is_monday,is_month_end,holiday_week_flag,warehouse_load_delay_min,picker_shortage_flag,load_complexity_score,start_delay_min,driver_tenure_days,driver_route_familiarity,driver_avg_delay_rate,retail_stop_pct,restaurant_stop_pct,weather_severity,traffic_index,cases_per_stop,miles_per_stop,weight_per_case,is_new_driver,high_complexity_route,load_delay_over_30,is_high_traffic,restaurant_heavy,complexity_index,window_pressure_ord,start_delay_bucket,dc_DC_CHICAGO,dc_DC_DALLAS,dc_DC_DENVER,dc_DC_NEWARK,dc_DC_PHOENIX,region_Mountain,region_Northeast,region_Southeast,region_Southwest,route_type_suburban,route_type_urban,vehicle_type_tractor_trailer,vehicle_type_van,day_of_week_Mon,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed,is_delayed
20,110,711,19796,427,0,0,0,8,0,5.2,0,1219,1,0.18,0.15,0.65,0,68,35.55,5.5,27.842475386779185,0,0,0,0,1,13.6,2,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,0
25,141,779,17920,509,0,0,0,13,0,5.2,2,462,0,0.153,0.49,0.28,1,60,31.16,5.64,23.00385109114249,0,0,0,0,0,15.0,2,0,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,0
23,127,814,21898,509,0,0,0,38,0,5.7,31,1536,1,0.228,0.93,0.0,3,59,35.391304347826086,5.521739130434782,26.9017199017199,0,0,1,0,0,13.57,0,2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1
26,109,795,21668,552,0,0,0,67,1,2.3,23,833,1,0.179,0.23,0.52,1,38,30.576923076923077,4.1923076923076925,27.255345911949686,0,0,1,0,1,9.88,2,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1
20,122,607,16628,498,0,0,0,34,0,6.7,16,590,1,0.122,0.53,0.4,3,40,30.35,6.1,27.393739703459637,0,0,1,0,0,8.0,1,1,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,0
11,157,318,6593,330,0,0,0,20,0,2.5,20,265,1,0.17,0.65,0.24,1,46,28.90909090909091,14.272727272727273,20.732704402515722,0,0,0,0,0,5.06,0,1,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,0
6,53,152,4422,180,0,0,0,16,0,4.5,0,100,0,0.278,0.59,0.21,0,53,25.333333333333332,8.833333333333334,29.092105263157894,0,0,0,0,0,3.18,0,0,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,0
24,119,697,19277,506,0,0,0,21,0,4.5,5,205,1,0.097,0.86,0.01,3,55,29.041666666666668,4.958333333333333,27.657101865136298,0,0,0,0,0,13.2,1,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0
23,68,532,10257,454,0,0,0,29,0,8.1,6,640,1,0.077,0.46,0.4,1,92,23.130434782608695,2.9565217391304346,19.280075187969924,0,0,0,1,0,21.16,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
27,92,623,14389,513,0,0,0,13,0,3.9,17,645,1,0.087,0.58,0.4,2,62,23.074074074074073,3.4074074074074074,23.096308186195827,0,0,0,0,0,16.74,2,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0
26,83,885,17492,521,0,0,0,44,0,3.8,9,1056,1,0.07,0.42,0.37,1,68,34.03846153846154,3.1923076923076925,19.76497175141243,0,1,1,0,0,17.68,2,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0
11,160,403,11302,390,0,0,0,26,0,3.8,14,1195,1,0.139,0.72,0.24,1,62,36.63636363636363,14.545454545454545,28.04466501240695,0,0,0,0,0,6.82,1,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,0
17,95,502,14153,399,0,0,0,34,1,7.5,28,728,1,0.088,0.68,0.32,0,45,29.529411764705884,5.588235294117647,28.193227091633467,0,0,1,0,0,7.65,1,1,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0
26,89,780,22232,512,0,0,0,11,0,3.8,0,431,1,0.302,0.57,0.23,1,65,30.0,3.423076923076923,28.502564102564104,0,0,0,0,0,16.9,1,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0
23,47,547,14080,388,0,0,0,51,1,2.9,33,904,1,0.171,0.44,0.31,0,68,23.782608695652176,2.0434782608695654,25.740402193784277,0,0,1,0,0,15.64,0,2,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,0
28,82,568,18409,570,0,0,0,27,0,3.8,15,548,0,0.268,0.55,0.2,1,43,20.285714285714285,2.9285714285714284,32.41021126760563,0,0,0,0,0,12.04,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
17,87,684,12969,342,0,0,0,27,0,9.9,9,1881,1,0.167,0.75,0.13,0,38,40.23529411764706,5.117647058823529,18.960526315789473,0,0,0,0,0,6.46,0,0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0
22,122,812,21788,469,0,0,0,52,1,7.9,36,1223,1,0.133,0.22,0.68,1,44,36.90909090909091,5.545454545454546,26.832512315270936,0,0,1,0,1,9.68,1,2,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,1
7,192,150,2597,345,0,0,0,38,0,3.8,21,1471,1,0.106,0.04,0.79,4,70,21.428571428571427,27.428571428571427,17.313333333333333,0,0,1,0,1,4.9,0,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,0
31,74,942,27586,529,0,0,0,41,0,3.0,23,810,1,0.256,0.38,0.37,0,70,30.387096774193548,2.3870967741935485,29.284501061571124,0,1,1,0,0,21.7,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0
29,90,1393,17568,500,0,0,0,17,0,4.5,9,272,0,0.206,0.38,0.55,1,77,48.03448275862069,3.103448275862069,12.611629576453698,0,1,0,1,1,22.33,0,0,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,0
22,57,897,21751,376,0,0,0,75,1,9.0,23,771,1,0.081,0.48,0.21,1,56,40.77272727272727,2.590909090909091,24.24860646599777,0,0,1,0,0,12.32,0,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1
20,100,604,13577,399,0,0,0,25,0,3.3,39,1367,1,0.247,0.14,0.81,0,52,30.2,5.0,22.478476821192054,0,0,0,0,1,10.4,1,2,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0
26,91,957,22651,526,0,0,0,15,0,4.5,4,1001,0,0.249,0.24,0.69,1,70,36.80769230769231,3.5,23.668756530825497,0,1,0,0,1,18.2,2,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0
36,73,882,26415,629,0,0,0,80,1,6.5,62,821,0,0.306,0.56,0.42,0,70,24.5,2.0277777777777777,29.948979591836736,0,1,1,0,0,25.2,0,3,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1
11,220,440,10934,450,0,0,0,31,0,3.7,21,955,1,0.117,0.64,0.14,0,100,40.0,20.0,24.85,0,0,1,1,0,11.0,1,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,0
37,109,1213,34803,677,0,0,0,17,0,3.6,39,187,1,0.146,0.36,0.15,0,65,32.78378378378378,2.945945945945946,28.691673536685904,0,1,0,0,0,24.05,1,2,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0
19,79,450,10242,349,0,0,0,19,0,4.3,23,2193,1,0.28,0.92,0.04,0,56,23.68421052631579,4.157894736842105,22.76,0,0,0,0,0,10.64,2,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0
25,95,830,21628,471,0,0,0,13,0,4.8,18,529,0,0.319,0.29,0.65,0,70,33.2,3.8,26.057831325301205,0,0,0,0,1,17.5,0,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0
26,143,1217,38727,579,0,0,0,17,0,8.1,0,1083,1,0.178,0.68,0.0,1,45,46.80769230769231,5.5,31.821692686935087,0,1,0,0,0,11.7,0,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,0
24,89,694,19359,428,0,0,0,25,0,2.4,8,541,1,0.15,0.72,0.13,1,96,28.916666666666668,3.7083333333333335,27.894812680115272,0,0,0,1,0,23.04,0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0
14,133,524,13927,349,0,0,0,49,0,5.8,6,278,1,0.251,0.75,0.04,2,69,37.42857142857143,9.5,26.578244274809162,0,0,1,0,0,9.66,2,0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,1
20,163,988,21247,493,0,0,0,34,0,5.0,9,222,1,0.13,0.58,0.2,1,49,49.4,8.15,21.50506072874494,0,0,1,0,0,9.8,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
24,36,979,30680,392,0,0,0,6,0,1.0,17,263,1,0.021,0.8,0.0,1,82,40.791666666666664,1.5,31.338100102145045,0,0,0,1,0,19.68,2,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,0
15,116,561,16110,386,0,0,0,42,0,3.4,22,874,1,0.292,0.77,0.04,2,69,37.4,7.733333333333333,28.71657754010695,0,0,1,0,0,10.35,2,1,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,1
27,105,868,19716,506,0,0,0,16,0,6.9,5,589,0,0.232,0.48,0.34,0,52,32.148148148148145,3.888888888888889,22.714285714285715,0,1,0,0,0,14.04,1,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1
18,75,418,10906,405,0,0,0,35,0,5.6,0,1132,1,0.186,0.23,0.65,1,55,23.22222222222222,4.166666666666667,26.09090909090909,0,0,1,0,1,9.9,0,0,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,0
25,115,1207,31579,543,0,0,0,44,1,4.5,10,511,0,0.262,0.69,0.1,0,50,48.28,4.6,26.163214581607292,0,0,1,0,0,12.5,0,0,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,0
29,45,853,26511,495,0,0,0,16,0,5.5,28,360,1,0.204,0.21,0.78,2,43,29.413793103448278,1.5517241379310345,31.079718640093787,0,1,0,0,1,12.47,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
25,103,827,13512,498,0,0,0,41,1,5.3,6,588,1,0.129,0.52,0.31,3,45,33.08,4.12,16.33857315598549,0,0,1,0,0,11.25,1,0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0
24,76,637,18900,389,0,0,0,50,0,6.3,37,230,1,0.206,0.59,0.24,1,78,26.541666666666668,3.1666666666666665,29.67032967032967,0,0,1,1,0,18.72,0,2,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,1
27,111,1008,27823,537,0,0,0,14,0,4.4,0,565,1,0.248,0.6,0.28,4,51,37.333333333333336,4.111111111111111,27.60218253968254,0,1,0,0,0,13.77,2,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1
22,118,879,21312,450,0,0,0,15,0,4.9,15,836,1,0.08,0.21,0.49,1,57,39.95454545454545,5.363636363636363,24.245733788395903,0,0,0,0,0,12.54,0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
24,102,664,15283,493,0,0,0,45,0,7.1,21,692,1,0.139,0.46,0.35,1,93,27.666666666666668,4.25,23.01656626506024,0,0,1,1,0,22.32,1,1,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,0
27,82,1145,40119,466,0,0,0,19,0,3.1,15,1347,1,0.076,0.5,0.08,1,72,42.407407407407405,3.037037037037037,35.03842794759825,0,1,0,1,0,19.44,1,1,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,1
31,95,940,23416,588,0,0,0,27,0,3.3,15,1277,1,0.01,0.75,0.0,1,40,30.322580645161292,3.064516129032258,24.91063829787234,0,1,0,0,0,12.4,1,1,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,0
25,93,1129,27655,489,0,0,0,26,0,8.5,7,759,1,0.244,0.83,0.12,1,87,45.16,3.72,24.49512843224092,0,0,0,1,0,21.75,2,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0
22,68,638,14307,371,0,0,0,10,0,1.1,26,1460,1,0.108,0.63,0.29,4,37,29.0,3.090909090909091,22.42476489028213,0,0,0,0,0,8.14,1,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,0
17,127,296,7907,407,0,0,0,29,0,7.1,0,624,1,0.104,0.26,0.7,0,53,17.41176470588235,7.470588235294118,26.71283783783784,0,0,0,0,1,9.01,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0
22,116,1062,28741,453,0,0,0,22,0,6.1,0,1350,1,0.227,0.46,0.33,0,74,48.27272727272727,5.2727272727272725,27.063088512241055,0,0,0,1,0,16.28,1,0,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,0
13,125,276,7485,360,0,0,0,24,0,3.0,0,1257,1,0.127,0.49,0.23,1,67,21.23076923076923,9.615384615384615,27.119565217391305,0,0,0,0,0,8.71,1,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,0
17,109,557,15354,400,0,0,0,31,0,5.9,13,869,1,0.122,0.64,0.0,2,46,32.76470588235294,6.411764705882353,27.56552962298025,0,0,1,0,0,7.82,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
20,76,706,13778,367,0,0,0,62,1,3.1,20,1500,1,0.347,0.2,0.79,0,44,35.3,3.8,19.51558073654391,0,0,1,0,1,8.8,0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,1
11,84,504,13808,271,0,0,1,36,0,2.7,39,329,0,0.177,0.3,0.64,2,78,45.81818181818182,7.636363636363637,27.396825396825395,0,0,1,1,1,8.58,1,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
7,217,266,6495,415,0,0,0,14,0,6.0,13,1195,1,0.215,0.18,0.72,1,73,38.0,31.0,24.417293233082706,0,0,0,1,1,5.11,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
21,71,628,17288,353,0,0,0,34,0,7.2,18,81,0,0.241,0.2,0.53,0,60,29.904761904761905,3.380952380952381,27.528662420382165,1,0,1,0,1,12.6,1,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0
17,99,598,14107,341,0,0,0,12,0,4.7,31,749,1,0.035,0.1,0.71,1,39,35.1764705882353,5.823529411764706,23.590301003344482,0,0,0,0,1,6.63,0,2,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,0
4,148,122,2568,226,0,0,0,33,1,7.6,26,201,1,0.041,0.39,0.43,1,70,30.5,37.0,21.049180327868854,0,0,1,0,0,2.8,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0
14,106,420,9859,356,0,0,0,30,0,5.9,6,909,1,0.303,0.68,0.19,1,65,30.0,7.571428571428571,23.473809523809525,0,0,0,0,0,9.1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
26,98,818,18271,460,0,0,0,23,0,4.2,0,109,1,0.01,0.81,0.04,1,39,31.46153846153846,3.769230769230769,22.336185819070906,0,1,0,0,0,10.14,1,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0
18,140,490,14751,460,0,0,0,22,0,6.9,19,494,1,0.131,0.54,0.21,1,56,27.22222222222222,7.777777777777778,30.10408163265306,0,0,0,0,0,10.08,1,1,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,0
21,31,691,19718,369,0,0,0,12,0,1.0,15,1186,1,0.152,0.74,0.0,0,65,32.904761904761905,1.4761904761904763,28.53545586107091,0,0,0,0,0,13.65,0,1,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,0
13,265,372,10741,538,0,0,0,54,0,8.8,17,878,1,0.255,0.59,0.25,0,50,28.615384615384617,20.384615384615383,28.873655913978496,0,0,1,0,0,6.5,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0
11,224,298,5177,441,0,0,0,29,0,4.1,20,1461,1,0.256,0.31,0.34,2,38,27.09090909090909,20.363636363636363,17.37248322147651,0,0,0,0,0,4.18,1,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0
21,62,1004,30082,349,0,0,0,16,0,5.3,5,1080,1,0.142,0.52,0.13,1,64,47.80952380952381,2.9523809523809526,29.96215139442231,0,0,0,0,0,13.44,1,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,0
27,116,889,23106,553,0,0,0,31,0,5.5,5,1935,1,0.295,0.12,0.55,0,57,32.925925925925924,4.296296296296297,25.99100112485939,0,1,1,0,1,15.39,0,0,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,0
21,35,812,19684,327,0,0,0,32,0,2.6,0,2030,1,0.086,0.5,0.23,0,81,38.666666666666664,1.6666666666666667,24.24137931034483,0,0,1,1,0,17.01,1,0,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,0
26,68,1045,28111,465,0,0,0,27,0,6.2,20,1375,1,0.258,0.38,0.52,0,69,40.19230769230769,2.6153846153846154,26.90047846889952,0,1,0,0,1,17.94,1,1,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,1
25,94,1031,22455,465,0,0,0,10,0,4.6,0,220,1,0.106,0.62,0.0,0,39,41.24,3.76,21.779825412221143,0,0,0,0,0,9.75,2,0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,0
21,122,774,15133,474,0,0,0,25,0,4.2,0,977,1,0.244,0.09,0.79,1,74,36.857142857142854,5.809523809523809,19.551679586563306,0,0,0,1,1,15.54,1,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0
26,114,338,4780,538,0,0,1,34,0,7.1,16,357,1,0.01,0.55,0.34,2,81,13.0,4.384615384615385,14.142011834319527,0,0,1,1,0,21.06,0,1,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,0
19,127,609,14528,498,0,0,0,13,0,6.7,16,118,0,0.236,0.47,0.31,0,45,32.05263157894737,6.684210526315789,23.85550082101806,0,0,0,0,0,8.55,0,1,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,0
19,232,725,17068,562,0,0,0,49,0,7.5,19,127,0,0.267,0.24,0.49,1,46,38.1578947368421,12.210526315789474,23.54206896551724,0,0,1,0,0,8.74,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
22,91,725,16859,439,0,0,0,52,1,4.0,32,558,1,0.01,0.4,0.47,1,72,32.95454545454545,4.136363636363637,23.253793103448277,0,0,1,1,0,15.84,1,2,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,1
28,72,983,26140,501,0,0,0,53,1,6.5,30,1668,1,0.338,0.57,0.08,1,58,35.107142857142854,2.5714285714285716,26.59206510681587,0,1,1,0,0,16.24,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
31,46,981,24299,442,0,0,0,17,0,3.5,14,1285,1,0.147,0.96,0.0,1,66,31.64516129032258,1.4838709677419355,24.769622833843016,0,1,0,0,0,20.46,1,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0
33,36,1059,26066,541,0,0,0,15,0,6.2,15,1816,1,0.186,0.47,0.43,2,82,32.09090909090909,1.0909090909090908,24.613786591123702,0,1,0,1,0,27.06,1,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,1
13,191,471,12210,474,0,0,0,15,0,5.1,15,1084,1,0.258,0.14,0.6,0,51,36.23076923076923,14.692307692307692,25.923566878980893,0,0,0,0,1,6.63,1,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0
17,122,714,18186,439,0,0,0,20,0,2.5,3,1592,1,0.144,0.68,0.06,2,65,42.0,7.176470588235294,25.470588235294116,0,0,0,0,0,11.05,1,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,0
22,182,486,14170,567,0,0,0,53,0,6.0,16,356,0,0.186,0.88,0.09,1,43,22.09090909090909,8.272727272727273,29.156378600823047,0,0,1,0,0,9.46,2,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
23,100,633,18545,459,0,0,0,15,0,7.1,26,254,1,0.266,0.57,0.11,1,95,27.52173913043478,4.3478260869565215,29.29699842022117,0,0,0,1,0,21.85,0,1,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,1
35,47,598,14661,580,0,0,0,33,0,9.8,19,1624,1,0.353,0.54,0.4,0,62,17.085714285714285,1.3428571428571427,24.516722408026755,0,0,1,0,0,21.7,1,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,1
27,65,850,21281,507,0,0,0,16,0,1.8,9,1938,1,0.199,0.27,0.46,2,70,31.48148148148148,2.4074074074074074,25.036470588235293,0,1,0,0,0,18.9,0,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,0
12,83,385,9390,272,0,0,0,20,0,4.0,15,355,1,0.316,0.34,0.53,2,90,32.083333333333336,6.916666666666667,24.38961038961039,0,0,0,1,1,10.8,1,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0
